"Id","Yard number","Yard name","Sale Date M/D/CY","Day of Week","Sale time (HHMM)","Time Zone","Item#","Lot number","Vehicle Type","Year","Make","Model Group","Model Detail","Body Style","Color","Damage Description","Secondary Damage","Sale Title State","Sale Title Type","Has Keys-Yes or No","Lot Cond. Code","VIN","Odometer","Odometer Brand","Est. Retail Value","Repair cost","Engine","Drive","Transmission","Fuel Type","Cylinders","Runs/Drives","Sale Status","High Bid =non-vix,Sealed=Vix","Special Note","Location city","Location state","Location ZIP","Location country","Currency Code","Image Thumbnail","Create Date/Time","Grid/Row","Make-an-Offer Eligible","Buy-It-Now Price","Image URL","Trim","Last Updated Time"
127,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28037710,"V",2013,"HYUNDAI","SONATA","SONATA HYB","SEDAN 4D","WHITE","FRONT END","","CA","SC","YES","","KMHEC4A47DA098719",0.0,"N",11621.0,12601.55,"2.4L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/3f924322-e98c-4390-8b90-514791214b3b.JPG","2020-02-18-07.08.43.000445","SD003","N",0.0,"http://inventory.copart.io/v1/lotImages/28037710?country=us&brand=cprt&yardNumber=1","HYBRID","2020-02-15T00:02:16Z"
128,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28040630,"K",2011,"FORD","F350 SUPER","F350 SUPER","CREW PIC","WHITE","FRONT END","","CA","SC","YES","E","1FT8W3BT4BEA11289",0.0,"N",28641.0,28461.0,"6.7L  8","4x4 w/Rear Wheel Drv","AUTOMATIC","DIESEL","8","DEFAULT","On Minimum Bid","2300.0","VALLEJO SUBLOT              ","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/28bd2717-f9d0-42da-88d2-6c2457a222fd.JPG","2020-02-18-07.08.43.000445","AMER3","N",0.0,"http://inventory.copart.io/v1/lotImages/28040630?country=us&brand=cprt&yardNumber=1","SUPER DUTY","2020-02-12T22:51:20Z"
129,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28041810,"V",2013,"FORD","FOCUS","FOCUS S","SEDAN 4D","WHITE","SIDE","","CA","SC","YES","D","1FADP3E24DL184720",110301.0,"A",5599.0,0.0,"2.0L  4","Front-wheel Drive","MANUAL","GAS","4","Run & Drive Verified","Pure Sale","100.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/562f3d0c-4dc4-4984-98b5-1ca0753e61e4.JPG","2020-02-18-07.08.43.000445","SD001","N",0.0,"http://inventory.copart.io/v1/lotImages/28041810?country=us&brand=cprt&yardNumber=1","S","2020-02-14T18:06:26Z"
130,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28045610,"V",2007,"TOYOTA","4RUNNER SR","4RUNNER SR","4DR SPOR","BLACK","FRONT END","","CA","SC","YES","D","JTEZU14R178065893",141099.0,"A",9712.0,14406.56,"4.0L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/f6fec664-e72a-46c9-81e6-cbba72042c83.JPG","2020-02-18-07.08.43.000446"," E030","N",0.0,"http://inventory.copart.io/v1/lotImages/28045610?country=us&brand=cprt&yardNumber=1","SR5","2020-02-13T22:46:14Z"
131,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28078120,"V",2004,"VOLVO","XC90","XC90","4DR SPOR","GREEN","BIOHAZARD/CHEMICAL","","CA","CQ","YES","E","YV1CZ59H541080317",0.0,"E",0.0,0.0,"2.5L  5","All wheel drive","AUTOMATIC","GAS","5","DEFAULT","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/1aac1457-ab98-43da-a41e-f7c3350d209e.JPG","2020-02-18-07.08.43.000449","SG001","Y",275.0,"http://inventory.copart.io/v1/lotImages/28078120?country=us&brand=cprt&yardNumber=1","","2020-02-17T22:04:28Z"
132,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28086190,"V",2003,"HONDA","ELEMENT EX","ELEMENT EX","4DR SPOR","GREEN","FRONT END","","CA","CQ","YES","S","5J6YH28593L035933",272571.0,"E",0.0,0.0,"2.4L  4","All wheel drive","AUTOMATIC","GAS","4","Vehicle Starts","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/b352fdba-63b6-4c05-8903-fc091c9a7c96.JPG","2020-02-18-07.08.43.000450"," A130","Y",425.0,"http://inventory.copart.io/v1/lotImages/28086190?country=us&brand=cprt&yardNumber=1","EX","2020-02-17T17:38:44Z"
133,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28152520,"V",1998,"DODGE","DAKOTA","DAKOTA","PICKUP","GREEN","REAR END","BIOHAZARD/CHEMICAL","CA","SC","YES","","1B7FL26X6WS659330",0.0,"E",3365.93,0.0,"3.9L  6","Rear-wheel drive","AUTOMATIC","GAS","6","","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/d18606ec-7105-4962-9100-d6170d57411a.JPG","2020-02-18-07.08.43.000450","SG005","N",0.0,"http://inventory.copart.io/v1/lotImages/28152520?country=us&brand=cprt&yardNumber=1","","2020-02-14T22:19:36Z"
134,1,"CA - VALLEJO",0,"",1200,"PST",0,28154700,"V",2007,"HONDA","CIVIC HYBR","CIVIC HYBR","SEDAN 4D","GOLD","FRONT END","","CA","SC","YES","D","JHMFA36237S024534",11464.0,"E",3269.0,4447.24,"1.3L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/2697b7f5-7883-421b-9e67-7f4019424158.JPG","2020-02-18-07.08.43.000451"," A060","N",0.0,"http://inventory.copart.io/v1/lotImages/28154700?country=us&brand=cprt&yardNumber=1","HYBRID","2020-02-14T18:47:10Z"
135,1,"CA - VALLEJO",0,"",1200,"PST",0,28161700,"U",2016,"FREIGHTLINER","ALL MODELS","CASCADIA 1","TRACTOR","RED","FRONT END","MINOR DENT/SCRATCHES","CA","SC","YES","E","3AKJGLD54GSGR3462",0.0,"N",58784.0,50413.17,"14.8L  6","Rear-wheel drive","MANUAL","DIESEL","6","DEFAULT","On Approval","0.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/f64eedfd-8e4c-465a-a4fe-2945728089b7.JPG","2020-02-18-07.08.43.000451","BB040","N",0.0,"http://inventory.copart.io/v1/lotImages/28161700?country=us&brand=cprt&yardNumber=1","","2020-02-14T08:05:38Z"
136,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28164450,"V",2001,"TOYOTA","COROLLA","COROLLA CE","SEDAN 4D","BLUE","FRONT END","REAR END","CA","SC","YES","E","1NXBR12E01Z488126",195043.0,"A",2603.0,4263.03,"1.8L  4","Front-wheel Drive","AUTOMATIC","GAS","4","DEFAULT","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX243/2732d0a5-e79f-4fcb-ad2e-14c5e085d0ce.JPG","2020-02-18-07.08.43.000451"," A070","N",0.0,"http://inventory.copart.io/v1/lotImages/28164450?country=us&brand=cprt&yardNumber=1","CE","2020-02-14T21:05:53Z"
137,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28164830,"V",2010,"HYUNDAI","ELANTRA","ELANTRA BL","SEDAN 4D","SILVER","FRONT END","","CA","SC","YES","D","KMHDU4AD5AU970995",115193.0,"A",4451.0,4740.8,"2.0L  4","Front-wheel Drive","MANUAL","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/1bbf1e09-f9af-4b72-8a12-bfc15dcf614d.JPG","2020-02-18-07.08.43.000451"," C060","N",0.0,"http://inventory.copart.io/v1/lotImages/28164830?country=us&brand=cprt&yardNumber=1","BLUE","2020-02-13T15:01:22Z"
138,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28178280,"V",1990,"HONDA","CIVIC","CIVIC DX","SEDAN 4D","TAN","FRONT END","SIDE","CA","SC","YES","","1HGED3548LA041189",284868.0,"A",1491.0,2293.59,"1.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/5d2781fd-9816-4b26-9aba-361a40967a8d.JPG","2020-02-18-07.08.43.000452"," A070","N",0.0,"http://inventory.copart.io/v1/lotImages/28178280?country=us&brand=cprt&yardNumber=1","DX","2020-02-13T15:01:33Z"
139,1,"CA - VALLEJO",0,"",1200,"PST",0,28190050,"V",1999,"HONDA","CIVIC EX","CIVIC EX","COUPE","BLACK","REAR END","","CA","SC","YES","E","1HGEJ8145XL027546",171094.0,"A",3241.0,9319.63,"1.6L  4","Front-wheel Drive","MANUAL","GAS","4","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/fba1eb67-a88a-41db-bd0b-df60c4e6c344.JPG","2020-02-18-07.08.43.000452"," C090","N",0.0,"http://inventory.copart.io/v1/lotImages/28190050?country=us&brand=cprt&yardNumber=1","EX","2020-02-17T22:12:08Z"
140,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28192140,"V",1997,"NISSAN","QUEST XE","QUEST XE","SPORTS V","WHITE","FRONT END","BIOHAZARD/CHEMICAL","CA","SC","NO","E","4N2DN1117VD820136",180650.0,"A",1402.0,0.0,"3.0L  6","Front-wheel Drive","AUTOMATIC","GAS","6","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/d33387cd-327b-42ca-951c-1acaa6dd0dc5.JPG","2020-02-18-07.08.43.000452"," A070","N",0.0,"http://inventory.copart.io/v1/lotImages/28192140?country=us&brand=cprt&yardNumber=1","XE","2020-02-18T01:09:44Z"
141,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28198980,"V",2015,"CHEVROLET","SPARK","SPARK LS","HATCHBAC","RED","NORMAL WEAR","MECHANICAL","CA","CQ","YES","E","KL8CB6S99FC714490",78852.0,"A",0.0,0.0,"1.2L  4","Front-wheel Drive","AUTOMATIC","GAS","4","DEFAULT","On Approval","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/96b58afa-11e3-494a-b434-c17d96465261.JPG","2020-02-18-07.08.43.000452"," D080","N",0.0,"http://inventory.copart.io/v1/lotImages/28198980?country=us&brand=cprt&yardNumber=1","LS","2020-02-18T01:09:44Z"
142,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28243800,"V",2017,"RAM","PROMASTER","PROMASTER","CARGO VA","WHITE","FRONT END","SIDE","CA","SC","YES","E","3C6TRVAG1HE552712",51779.0,"A",19635.74,16557.59,"3.6L  6","Front-wheel Drive","AUTOMATIC","FLEXIBLE FUEL","6","DEFAULT","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/936d7136-3a1d-4043-b450-b6160f0839e4.JPG","2020-02-18-07.08.43.000453","SE008","N",0.0,"http://inventory.copart.io/v1/lotImages/28243800?country=us&brand=cprt&yardNumber=1","1500 STANDARD","2020-02-13T15:42:45Z"
143,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28248630,"V",2004,"TOYOTA","SCION","SCION XB","4DR SPOR","SILVER","FRONT END","","CA","SC","YES","E","JTLKT324740136282",198502.0,"A",2780.0,8438.82,"1.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","DEFAULT","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/3340eb69-62dd-4885-87b1-aba7e3ebdb71.JPG","2020-02-18-07.08.43.000453","SH002","N",0.0,"http://inventory.copart.io/v1/lotImages/28248630?country=us&brand=cprt&yardNumber=1","XB","2020-02-14T18:13:32Z"
144,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28261010,"V",2009,"TOYOTA","PRIUS","PRIUS","HATCHBAC","BLUE","REAR END","","CA","SC","YES","D","JTDKB20U497868136",104365.0,"A",7847.0,0.0,"1.5L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Run & Drive Verified","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/dc673e8b-8549-4901-8c3c-7ceeca8080a0.JPG","2020-02-18-07.08.43.000453","SG003","N",0.0,"http://inventory.copart.io/v1/lotImages/28261010?country=us&brand=cprt&yardNumber=1","","2020-02-14T17:56:05Z"
145,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28263290,"V",2015,"TOYOTA","PRIUS","PRIUS","HATCHBAC","BLACK","REAR END","","CA","SC","YES","D","JTDKN3DU6F0434943",168122.0,"A",10292.84,0.0,"1.8L  4","Front-wheel Drive","AUTOMATIC","HYBRID ENGINE","4","Run & Drive Verified","On Minimum Bid","80.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/09e83489-6f14-43a3-9262-25f4db1109d5.JPG","2020-02-18-07.08.43.000453","SG001","Y",4000.0,"http://inventory.copart.io/v1/lotImages/28263290?country=us&brand=cprt&yardNumber=1","","2020-02-14T21:12:32Z"
146,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28280840,"V",2007,"CHRYSLER","SEBRING","SEBRING","SEDAN 4D","RED","REAR END","","CA","SC","NO","E","1C3LC46K77N557574",310239.0,"A",1661.0,4504.5,"2.4L  4","Front-wheel Drive","AUTOMATIC","GAS","4","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/33e9fe5d-c858-4812-8c45-db27bf32a6d1.JPG","2020-02-18-07.08.43.000454"," C100","N",0.0,"http://inventory.copart.io/v1/lotImages/28280840?country=us&brand=cprt&yardNumber=1","","2020-02-13T22:48:04Z"
147,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28289810,"V",2008,"FORD","TAURUS SEL","TAURUS SEL","SEDAN 4D","SILVER","REAR END","","CA","SC","YES","D","1FAHP27W68G102951",61309.0,"A",7505.0,6839.14,"3.5L  6","All wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/9b75bffa-fb1d-43ad-b241-550ef0077f39.JPG","2020-02-18-07.08.43.000454"," A100","N",0.0,"http://inventory.copart.io/v1/lotImages/28289810?country=us&brand=cprt&yardNumber=1","SEL","2020-02-14T22:50:07Z"
148,1,"CA - VALLEJO",0,"",1200,"PST",0,28290010,"V",2008,"MERCEDES-BENZ","C CLASS","C 300","SEDAN 4D","BLACK","SIDE","UNDERCARRIAGE","CA","SC","YES","E","WDDGF54XX8F098485",159954.0,"A",6618.0,8941.52,"3.0L  6","Rear-wheel drive","AUTOMATIC","GAS","6","DEFAULT","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/34ed58ac-a37f-4f82-abeb-fe6a2417e76c.JPG","2020-02-18-07.08.43.000454"," A120","N",0.0,"http://inventory.copart.io/v1/lotImages/28290010?country=us&brand=cprt&yardNumber=1","300","2020-02-06T20:29:31Z"
149,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28312750,"V",2008,"TOYOTA","SCION","SCION XD","","SILVER","SIDE","BIOHAZARD/CHEMICAL","CA","CQ","YES","E","JTKKU10448J011684",0.0,"E",0.0,0.0,"1.8L  4","Front-wheel Drive","AUTOMATIC","GAS","4","DEFAULT","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/6292cf35-5433-497d-81b0-1089a68eb0c8.JPG","2020-02-18-07.08.43.000454","SB001","Y",875.0,"http://inventory.copart.io/v1/lotImages/28312750?country=us&brand=cprt&yardNumber=1","","2020-02-17T22:04:33Z"
150,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28319610,"V",2011,"JEEP","COMPASS SP","COMPASS SP","4DR SPOR","SILVER","FRONT END","","CA","SC","YES","D","1J4NF1FBXBD169919",93703.0,"A",9107.0,14065.0,"2.4L  4","4x4 w/Front Whl Drv","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/9515f9e0-1186-4011-a511-d5b1831c10ae.JPG","2020-02-18-07.08.43.000454"," B070","N",0.0,"http://inventory.copart.io/v1/lotImages/28319610?country=us&brand=cprt&yardNumber=1","SPORT","2020-02-12T15:16:16Z"
151,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28325080,"V",2010,"BMW","535 XI","535 XI","STATION","GRAY","REAR END","","CA","SC","YES","S","WBAPT7C53AC237830",80165.0,"A",13576.0,0.0,"3.0L  6","All wheel drive","AUTOMATIC","GAS","6","Vehicle Starts","Pure Sale","225.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/e8e376dc-058a-4f2d-8ff5-9a4e6ed939af.JPG","2020-02-18-07.08.43.000455"," A100","N",0.0,"http://inventory.copart.io/v1/lotImages/28325080?country=us&brand=cprt&yardNumber=1","XI","2020-02-12T18:53:40Z"
152,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28329520,"V",2013,"VOLKSWAGEN","CC","CC VR6 4MO","SEDAN 4D","BLACK","REAR END","","CA","SC","YES","","WVWGU7AN2DE550363",0.0,"N",14787.0,0.0,"3.6L  6","All wheel drive","AUTOMATIC","GAS","6","","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/ac50ad3d-9a90-48e1-8514-ada9ea0166ad.JPG","2020-02-18-07.08.43.000455","SH003","N",0.0,"http://inventory.copart.io/v1/lotImages/28329520?country=us&brand=cprt&yardNumber=1","VR6 4MOTION","2020-02-14T18:24:32Z"
153,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28330670,"V",2007,"TOYOTA","CAMRY","CAMRY","","RED","REAR END","","CA","SC","YES","D","4T1BE46K27U126403",105386.0,"A",7452.0,5697.12,"2.4L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/6db77bd1-4c2b-4f0e-96a9-7a56ccc05a23.JPG","2020-02-18-07.08.43.000459"," A080","N",0.0,"http://inventory.copart.io/v1/lotImages/28330670?country=us&brand=cprt&yardNumber=1","CE","2020-02-12T15:10:09Z"
154,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28336210,"K",1995,"ISUZU","NPR","NPR","TILT CAB","WHITE","MINOR DENT/SCRATCHES","BIOHAZARD/CHEMICAL","CA","DV","NO","E","4KLB4B1A4SJ000709",232719.0,"E",0.0,0.0,"5.7L  8","Rear-wheel drive","AUTOMATIC","GAS","8","DEFAULT","On Approval","0.0","VEH LOCATED @ FAIRFLD SUBLOT","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX248/f707d15a-db38-4c9f-84ab-af49e7bf9468.JPG","2020-02-18-07.08.43.000460","CC040","N",0.0,"http://inventory.copart.io/v1/lotImages/28336210?country=us&brand=cprt&yardNumber=1","","2020-02-16T08:05:37Z"
155,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28339450,"V",2009,"FORD","ESCAPE XLT","ESCAPE XLT","4DR SPOR","GRAY","FRONT END","","CA","SC","YES","D","1FMCU03G79KD11223",189919.0,"A",5525.0,8008.79,"3.0L  6","Front-wheel Drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/cf5d3abe-077f-4b75-8051-4763d3abe2c5.JPG","2020-02-18-07.08.43.000460"," E060","N",0.0,"http://inventory.copart.io/v1/lotImages/28339450?country=us&brand=cprt&yardNumber=1","XLT","2020-02-13T15:01:55Z"
156,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28347170,"V",2016,"FORD","EXPLORER S","EXPLORER S","4DR SPOR","CHARCOAL","REAR END","FRONT END","CA","SC","YES","D","1FM5K8GT9GGC47870",80305.0,"A",26296.0,0.0,"3.5L  6","4x4 w/Front Whl Drv","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX244/8683c76b-6966-4267-a9d5-7d9facdbe070.JPG","2020-02-18-07.08.43.000460"," E090","N",0.0,"http://inventory.copart.io/v1/lotImages/28347170?country=us&brand=cprt&yardNumber=1","SPORT","2020-02-13T18:55:24Z"
157,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28356850,"V",2013,"FORD","ESCAPE SE","ESCAPE SE","4DR SPOR","SILVER","FRONT END","","CA","CQ","YES","D","1FMCU0GX9DUC25130",134559.0,"N",0.0,0.0,"1.6L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/a0d6eba9-56e1-4d98-976d-a53241dce855.JPG","2020-02-18-07.08.43.000460","SE005","N",0.0,"http://inventory.copart.io/v1/lotImages/28356850?country=us&brand=cprt&yardNumber=1","SE","2020-02-17T22:59:35Z"
158,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28391630,"V",2009,"NISSAN","MAXIMA S","MAXIMA S","SEDAN 4D","MAROON","FRONT END","","CA","SC","YES","D","1N4AA51E49C815361",173340.0,"A",5939.0,0.0,"3.5L  6","Front-wheel Drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/a886a9eb-7dbe-4a1e-a0af-cf0c0ff1e2fc.JPG","2020-02-18-07.08.43.000461","SH008","N",0.0,"http://inventory.copart.io/v1/lotImages/28391630?country=us&brand=cprt&yardNumber=1","S","2020-02-14T17:18:46Z"
159,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28412860,"V",2001,"BMW","325 CI","325 CI","COUPE","SILVER","REAR END","MINOR DENT/SCRATCHES","CA","SC","YES","D","WBABN33411JW56727",193814.0,"A",2376.0,4923.55,"2.5L  6","Rear-wheel drive","AUTOMATIC","GAS","6","Run & Drive Verified","Pure Sale","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/17b7df6d-4c88-4ec9-8097-2518360522ba.JPG","2020-02-18-07.08.43.000461"," C110","N",0.0,"http://inventory.copart.io/v1/lotImages/28412860?country=us&brand=cprt&yardNumber=1","CI","2020-02-13T15:02:04Z"
160,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28414450,"V",2017,"FORD","ESCAPE SE","ESCAPE SE","4DR SPOR","BLACK","FRONT END","","CA","SC","YES","S","1FMCU0GD2HUB53313",33005.0,"A",18091.04,24906.28,"1.5L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Vehicle Starts","On Minimum Bid","0.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX246/a0fbb400-de95-4bea-a976-3f8e77c1d96b.JPG","2020-02-18-07.08.43.000461"," A070","N",0.0,"http://inventory.copart.io/v1/lotImages/28414450?country=us&brand=cprt&yardNumber=1","SE","2020-02-13T23:24:39Z"
161,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28435350,"V",2013,"HYUNDAI","ELANTRA","ELANTRA GL","SEDAN 4D","SILVER","REAR END","","CA","SC","YES","D","5NPDH4AE2DH279259",62987.0,"A",8860.0,0.0,"1.8L  4","Front-wheel Drive","AUTOMATIC","GAS","4","Run & Drive Verified","Pure Sale","200.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/58e2e95e-cc60-4c4c-9d55-d173a0a8f763.JPG","2020-02-18-07.08.43.000461","SH008","N",0.0,"http://inventory.copart.io/v1/lotImages/28435350?country=us&brand=cprt&yardNumber=1","GLS","2020-02-14T23:38:15Z"
162,1,"CA - VALLEJO",20200221,"FRIDAY",1200,"PST",0,28450580,"V",2012,"FORD","ESCAPE LIM","ESCAPE LIM","4DR SPOR","CHARCOAL","FRONT END","","CA","SC","YES","D","1FMCU9EG9CKA76610",159000.0,"A",8930.0,0.0,"3.0L  6","All wheel drive","AUTOMATIC","FLEXIBLE FUEL","6","Run & Drive Verified","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX245/cbaa0d4f-f493-4660-9920-ba67f744a0a2.JPG","2020-02-18-07.08.43.000462","SE001","N",0.0,"http://inventory.copart.io/v1/lotImages/28450580?country=us&brand=cprt&yardNumber=1","LIMITED","2020-02-17T17:48:11Z"
163,1,"CA - VALLEJO",0,"",1200,"PST",0,28458490,"L",2000,"SPCN","TRAILER","TRAILER","","BLACK","FRONT END","","CA","SC","NO","E","CA1136971",0.0,"E",2875.0,100.0,"","","AUTOMATIC","","","DEFAULT","On Minimum Bid","0.0","MANUFACTURE DATE UNVERIFIED ","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/6b045cbf-0c79-4065-ac3c-1077cb60c502.JPG","2020-02-18-07.08.43.000462","DD030","N",0.0,"http://inventory.copart.io/v1/lotImages/28458490?country=us&brand=cprt&yardNumber=1","","2020-02-10T22:41:43Z"
164,1,"CA - VALLEJO",0,"",1200,"PST",0,28470690,"V",1959,"VOLVO","ALL OTHER","544","","BROWN","FRONT END","","CA","SC","YES","D","206385",1297.0,"A",5000.0,5377.6,"","","MANUAL","","","Run & Drive Verified","Pure Sale","70.0","","VALLEJO","CA","94590","USA","USD","cs.copart.com/v1/AUTH_svc.pdoc00001/PIX247/5d953cd3-b4e9-4d0c-81f0-9e6a268370ea.JPG","2020-02-18-07.08.43.000462"," B090","N",0.0,"http://inventory.copart.io/v1/lotImages/28470690?country=us&brand=cprt&yardNumber=1","","2020-02-12T17:09:20Z"
